"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2026";"2300";"27,2";"27,4";"27,1";"70,0";"70,0";"68,0";"21,3";"21,3";"21,0";"1009,9";"1009,9";"1009,1";"3,7";"56,0";"7,9";"";""
"07/01/2026";"0000";"27,0";"27,3";"27,0";"72,0";"72,0";"70,0";"21,4";"21,8";"21,3";"1010,4";"1010,4";"1009,9";"3,3";"57,0";"8,6";"";""
"07/01/2026";"0100";"27,2";"27,2";"27,0";"72,0";"72,0";"71,0";"21,6";"21,6";"21,5";"1010,4";"1010,5";"1010,3";"4,7";"64,0";"9,0";"";""
"07/01/2026";"0200";"27,0";"27,2";"27,0";"72,0";"72,0";"71,0";"21,5";"21,7";"21,4";"1010,2";"1010,4";"1010,1";"4,8";"65,0";"9,7";"";""
"07/01/2026";"0300";"26,8";"27,0";"26,8";"72,0";"73,0";"72,0";"21,4";"21,6";"21,3";"1009,6";"1010,2";"1009,6";"4,7";"64,0";"9,9";"";""
"07/01/2026";"0400";"27,0";"27,1";"26,8";"73,0";"73,0";"72,0";"21,8";"21,8";"21,4";"1008,9";"1009,6";"1008,9";"4,4";"71,0";"9,6";"";""
"07/01/2026";"0500";"25,7";"27,0";"25,7";"77,0";"77,0";"73,0";"21,3";"21,8";"21,3";"1008,9";"1009,0";"1008,8";"2,0";"109,0";"8,1";"";""
"07/01/2026";"0600";"25,6";"25,7";"25,5";"77,0";"77,0";"77,0";"21,3";"21,4";"21,3";"1008,9";"1008,9";"1008,7";"2,3";"95,0";"5,1";"";""
"07/01/2026";"0700";"25,4";"25,6";"25,4";"77,0";"77,0";"77,0";"21,0";"21,3";"21,0";"1009,1";"1009,2";"1008,9";"1,4";"110,0";"3,9";"";""
"07/01/2026";"0800";"25,3";"25,4";"25,2";"77,0";"77,0";"77,0";"21,0";"21,1";"20,9";"1009,6";"1009,6";"1009,1";"1,5";"118,0";"3,3";"";""
"07/01/2026";"0900";"25,9";"25,9";"25,3";"77,0";"78,0";"77,0";"21,5";"21,5";"21,0";"1010,5";"1010,5";"1009,6";"2,3";"101,0";"4,6";"19,70";""
"07/01/2026";"1000";"26,7";"26,7";"25,9";"74,0";"77,0";"74,0";"21,7";"21,8";"21,5";"1011,3";"1011,3";"1010,5";"3,6";"95,0";"6,7";"199,70";""
"07/01/2026";"1100";"28,8";"28,8";"26,7";"69,0";"74,0";"69,0";"22,6";"22,6";"21,7";"1011,6";"1011,7";"1011,3";"5,4";"93,0";"9,6";"727,80";""
"07/01/2026";"1200";"30,2";"30,3";"28,8";"60,0";"69,0";"60,0";"21,7";"22,6";"21,6";"1011,5";"1011,6";"1011,5";"5,6";"92,0";"9,6";"1659,30";""
"07/01/2026";"1300";"30,4";"31,7";"29,9";"57,0";"61,0";"56,0";"20,8";"22,2";"20,6";"1011,3";"1011,6";"1011,2";"5,2";"72,0";"10,0";"2009,30";""
"07/01/2026";"1400";"30,9";"31,2";"30,2";"56,0";"57,0";"56,0";"21,1";"21,4";"20,5";"1010,9";"1011,3";"1010,9";"5,3";"72,0";"10,0";"1570,60";""
"07/01/2026";"1500";"30,6";"31,9";"30,6";"56,0";"56,0";"54,0";"20,7";"21,8";"20,7";"1010,1";"1011,0";"1010,1";"5,4";"52,0";"9,8";"2162,50";""
"07/01/2026";"1600";"30,1";"31,8";"30,1";"59,0";"59,0";"55,0";"21,1";"22,1";"20,7";"1009,5";"1010,1";"1009,5";"5,7";"52,0";"10,7";"2104,60";""
"07/01/2026";"1700";"29,9";"31,7";"29,7";"60,0";"61,0";"59,0";"21,4";"22,8";"21,3";"1008,7";"1009,5";"1008,7";"5,6";"36,0";"10,7";"2204,80";""
"07/01/2026";"1800";"29,7";"30,8";"29,4";"61,0";"62,0";"60,0";"21,5";"22,5";"21,1";"1008,5";"1008,8";"1008,4";"5,9";"44,0";"10,4";"1845,10";""
"07/01/2026";"1900";"28,7";"29,8";"28,6";"65,0";"65,0";"61,0";"21,5";"21,9";"21,0";"1008,5";"1008,6";"1008,4";"5,7";"54,0";"10,3";"778,00";""
"07/01/2026";"2000";"27,9";"28,7";"27,9";"68,0";"68,0";"65,0";"21,6";"21,8";"21,2";"1008,9";"1008,9";"1008,4";"5,6";"50,0";"10,6";"371,80";""
"07/01/2026";"2100";"27,5";"28,1";"27,5";"71,0";"71,0";"68,0";"21,7";"21,8";"21,5";"1009,3";"1009,3";"1008,9";"4,4";"52,0";"9,9";"108,30";""
"07/01/2026";"2200";"27,1";"27,5";"27,1";"73,0";"73,0";"71,0";"21,8";"21,9";"21,6";"1009,6";"1009,6";"1009,2";"3,8";"52,0";"9,5";"";""
"07/01/2026";"2300";"27,0";"27,2";"27,0";"73,0";"73,0";"73,0";"21,8";"21,9";"21,8";"1010,2";"1010,2";"1009,5";"4,0";"55,0";"8,5";"";""
"08/01/2026";"0000";"27,0";"27,1";"27,0";"74,0";"74,0";"73,0";"21,9";"22,0";"21,8";"1010,7";"1010,7";"1010,1";"4,1";"59,0";"9,8";"";""
"08/01/2026";"0100";"27,0";"27,1";"26,9";"74,0";"74,0";"74,0";"22,0";"22,0";"21,9";"1010,5";"1010,7";"1010,5";"4,0";"64,0";"8,7";"";""
"08/01/2026";"0200";"26,9";"27,0";"26,8";"74,0";"74,0";"74,0";"21,8";"21,9";"21,8";"1010,1";"1010,5";"1010,1";"3,8";"62,0";"8,4";"";""
"08/01/2026";"0300";"26,8";"27,0";"26,8";"74,0";"74,0";"74,0";"21,8";"21,9";"21,7";"1009,6";"1010,1";"1009,6";"3,6";"69,0";"8,5";"";""
"08/01/2026";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2026";"0500";"25,0";"25,8";"25,0";"78,0";"78,0";"76,0";"20,9";"21,3";"20,9";"1009,0";"1009,1";"1009,0";"1,4";"108,0";"4,6";"";""
"08/01/2026";"0600";"24,8";"25,1";"24,8";"78,0";"78,0";"77,0";"20,6";"20,9";"20,6";"1008,8";"1009,0";"1008,8";"1,6";"104,0";"4,3";"";""
"08/01/2026";"0700";"23,6";"24,8";"23,6";"80,0";"80,0";"78,0";"19,9";"20,6";"19,9";"1009,0";"1009,0";"1008,8";"1,5";"117,0";"3,0";"";""
"08/01/2026";"0800";"22,8";"23,6";"22,8";"81,0";"81,0";"80,0";"19,4";"19,9";"19,4";"1009,6";"1009,6";"1009,0";"0,9";"152,0";"3,0";"";""
"08/01/2026";"0900";"23,3";"23,3";"22,5";"83,0";"83,0";"81,0";"20,2";"20,2";"19,3";"1010,2";"1010,2";"1009,6";"1,1";"128,0";"2,0";"47,00";""
"08/01/2026";"1000";"26,5";"26,5";"23,3";"78,0";"83,0";"78,0";"22,3";"22,3";"20,3";"1010,6";"1010,7";"1010,2";"3,7";"90,0";"5,9";"420,20";""
"08/01/2026";"1100";"28,6";"28,6";"26,5";"68,0";"78,0";"68,0";"22,0";"22,5";"21,7";"1010,9";"1010,9";"1010,6";"4,8";"71,0";"9,2";"1147,10";""
"08/01/2026";"1200";"30,0";"30,2";"28,5";"59,0";"68,0";"59,0";"21,1";"22,2";"20,9";"1011,0";"1011,1";"1010,8";"4,7";"80,0";"8,6";"2045,40";""
"08/01/2026";"1300";"30,4";"30,8";"29,9";"54,0";"59,0";"54,0";"20,1";"21,3";"20,0";"1011,0";"1011,2";"1011,0";"5,0";"68,0";"9,5";"2652,10";""
"08/01/2026";"1400";"30,4";"31,4";"29,9";"53,0";"56,0";"52,0";"19,8";"20,7";"19,7";"1010,2";"1011,0";"1010,2";"4,9";"49,0";"9,7";"2951,10";""
"08/01/2026";"1500";"31,9";"32,1";"30,3";"47,0";"54,0";"44,0";"19,0";"21,1";"18,0";"1009,6";"1010,2";"1009,6";"5,6";"47,0";"10,8";"3049,30";""
"08/01/2026";"1600";"31,5";"32,3";"31,0";"46,0";"48,0";"44,0";"18,5";"19,4";"18,0";"1008,8";"1009,6";"1008,7";"5,6";"44,0";"10,1";"3035,40";""
"08/01/2026";"1700";"31,0";"32,1";"30,6";"48,0";"48,0";"45,0";"18,6";"19,2";"18,0";"1008,0";"1008,7";"1008,0";"6,0";"43,0";"11,1";"2727,50";""
"08/01/2026";"1800";"30,4";"31,5";"30,3";"51,0";"51,0";"47,0";"18,9";"19,4";"18,3";"1007,7";"1008,0";"1007,6";"5,6";"43,0";"10,7";"2228,10";""
"08/01/2026";"1900";"29,5";"30,9";"29,5";"53,0";"53,0";"50,0";"18,9";"19,6";"18,8";"1007,9";"1007,9";"1007,6";"5,1";"42,0";"9,5";"1503,70";""
"08/01/2026";"2000";"28,6";"29,9";"28,5";"58,0";"59,0";"53,0";"19,7";"19,8";"18,9";"1008,4";"1008,4";"1007,9";"4,1";"36,0";"9,6";"749,60";""
"08/01/2026";"2100";"27,3";"28,6";"27,3";"64,0";"64,0";"58,0";"19,8";"19,9";"19,6";"1009,1";"1009,1";"1008,4";"3,0";"41,0";"8,1";"118,00";""
"08/01/2026";"2200";"26,7";"27,3";"26,7";"66,0";"66,0";"64,0";"19,9";"19,9";"19,8";"1009,7";"1009,7";"1009,1";"1,8";"35,0";"6,2";"";""
"08/01/2026";"2300";"26,5";"26,7";"26,5";"68,0";"68,0";"66,0";"20,2";"20,2";"19,9";"1010,4";"1010,4";"1009,7";"2,5";"41,0";"5,6";"";""
"09/01/2026";"0000";"26,4";"26,5";"26,4";"70,0";"70,0";"68,0";"20,6";"20,6";"20,2";"1010,7";"1010,7";"1010,4";"3,1";"48,0";"5,6";"";""
"09/01/2026";"0100";"26,3";"26,5";"26,3";"72,0";"72,0";"70,0";"20,8";"20,8";"20,5";"1010,6";"1010,7";"1010,6";"3,0";"53,0";"6,4";"";""
"09/01/2026";"0200";"26,2";"26,4";"26,1";"73,0";"73,0";"72,0";"20,9";"21,1";"20,8";"1010,4";"1010,6";"1010,3";"2,8";"54,0";"7,5";"";""
"09/01/2026";"0300";"26,0";"26,2";"26,0";"73,0";"74,0";"72,0";"20,9";"21,0";"20,8";"1010,0";"1010,4";"1010,0";"3,0";"62,0";"7,2";"";""
"09/01/2026";"0400";"26,1";"26,2";"25,9";"74,0";"74,0";"73,0";"21,0";"21,0";"20,8";"1009,5";"1010,0";"1009,5";"3,5";"68,0";"7,7";"";""
"09/01/2026";"0500";"25,8";"26,1";"25,8";"75,0";"75,0";"74,0";"21,0";"21,0";"20,9";"1009,2";"1009,5";"1009,2";"2,7";"72,0";"6,4";"";""
"09/01/2026";"0600";"25,8";"25,9";"25,8";"75,0";"75,0";"74,0";"21,0";"21,1";"20,9";"1009,5";"1009,5";"1009,2";"3,1";"80,0";"6,7";"";""
"09/01/2026";"0700";"24,2";"25,8";"24,2";"77,0";"77,0";"75,0";"19,9";"21,1";"19,9";"1009,5";"1009,5";"1009,4";"1,3";"151,0";"5,5";"";""
"09/01/2026";"0800";"22,8";"24,2";"22,8";"81,0";"81,0";"77,0";"19,3";"19,9";"19,3";"1010,1";"1010,1";"1009,5";"1,0";"135,0";"3,1";"";""
"09/01/2026";"0900";"22,6";"22,8";"22,3";"83,0";"83,0";"81,0";"19,6";"19,6";"19,2";"1010,6";"1010,6";"1010,1";"1,1";"136,0";"2,6";"47,90";""
"09/01/2026";"1000";"26,2";"26,2";"22,6";"79,0";"83,0";"79,0";"22,3";"22,3";"19,7";"1011,1";"1011,1";"1010,6";"3,1";"105,0";"5,2";"401,60";""
"09/01/2026";"1100";"27,8";"27,9";"26,2";"71,0";"79,0";"70,0";"21,9";"22,6";"21,8";"1011,4";"1011,4";"1011,1";"4,5";"100,0";"8,6";"1156,60";""
"09/01/2026";"1200";"29,8";"30,5";"27,8";"61,0";"71,0";"60,0";"21,4";"22,4";"21,2";"1011,4";"1011,5";"1011,3";"4,5";"93,0";"10,2";"1912,90";""
"09/01/2026";"1300";"30,2";"31,2";"29,3";"58,0";"61,0";"57,0";"20,9";"22,3";"20,5";"1011,0";"1011,4";"1011,0";"4,9";"55,0";"10,5";"2409,50";""
"09/01/2026";"1400";"31,4";"31,7";"30,2";"52,0";"58,0";"52,0";"20,2";"21,8";"20,0";"1010,2";"1011,0";"1010,2";"4,8";"53,0";"10,5";"2882,30";""
"09/01/2026";"1500";"31,5";"32,5";"31,2";"50,0";"52,0";"49,0";"20,0";"20,9";"19,6";"1009,2";"1010,2";"1009,2";"4,2";"61,0";"7,9";"2977,30";""
"09/01/2026";"1600";"32,0";"33,0";"31,5";"49,0";"51,0";"48,0";"19,9";"20,8";"19,5";"1008,1";"1009,2";"1008,1";"4,6";"44,0";"8,5";"2914,20";""
"09/01/2026";"1700";"32,4";"33,1";"31,4";"47,0";"49,0";"47,0";"19,8";"20,5";"19,1";"1007,3";"1008,1";"1007,3";"4,8";"48,0";"9,8";"2655,10";""
"09/01/2026";"1800";"31,1";"33,2";"30,7";"51,0";"52,0";"47,0";"19,9";"20,5";"19,3";"1006,7";"1007,3";"1006,7";"5,5";"32,0";"9,7";"2160,00";""
"09/01/2026";"1900";"30,3";"31,5";"30,0";"55,0";"55,0";"51,0";"20,2";"20,6";"19,7";"1006,8";"1006,8";"1006,6";"5,0";"44,0";"9,4";"1460,80";""
"09/01/2026";"2000";"29,0";"30,5";"28,8";"62,0";"62,0";"54,0";"20,9";"21,0";"19,8";"1007,3";"1007,3";"1006,8";"4,9";"47,0";"10,2";"720,20";""
"09/01/2026";"2100";"27,7";"29,0";"27,7";"68,0";"68,0";"62,0";"21,3";"21,4";"20,8";"1007,9";"1007,9";"1007,2";"4,0";"44,0";"9,7";"114,60";""
"09/01/2026";"2200";"27,3";"27,7";"27,3";"72,0";"72,0";"68,0";"21,8";"21,9";"21,3";"1008,3";"1008,4";"1007,8";"4,5";"44,0";"10,1";"";""
"09/01/2026";"2300";"27,2";"27,3";"27,2";"76,0";"76,0";"72,0";"22,5";"22,5";"21,8";"1008,9";"1008,9";"1008,3";"4,3";"43,0";"8,8";"";""
"10/01/2026";"0000";"27,2";"27,3";"27,2";"77,0";"77,0";"76,0";"22,8";"22,8";"22,5";"1009,3";"1009,3";"1008,9";"5,0";"50,0";"9,0";"";""
"10/01/2026";"0100";"27,1";"27,2";"27,1";"77,0";"77,0";"77,0";"22,7";"22,9";"22,7";"1009,4";"1009,4";"1009,3";"5,1";"64,0";"10,5";"";""
"10/01/2026";"0200";"27,0";"27,1";"26,9";"75,0";"77,0";"75,0";"22,2";"22,7";"22,1";"1009,1";"1009,4";"1009,1";"6,7";"78,0";"10,8";"";""
"10/01/2026";"0300";"26,7";"27,0";"26,7";"75,0";"75,0";"75,0";"22,0";"22,2";"22,0";"1008,9";"1009,2";"1008,9";"4,7";"88,0";"11,4";"";""
"10/01/2026";"0400";"26,2";"26,7";"26,2";"75,0";"75,0";"75,0";"21,5";"22,0";"21,5";"1008,4";"1008,9";"1008,3";"3,9";"89,0";"9,6";"";""
"10/01/2026";"0500";"26,2";"26,2";"26,0";"76,0";"76,0";"75,0";"21,7";"21,7";"21,4";"1008,4";"1008,5";"1008,3";"3,3";"82,0";"6,8";"";""
"10/01/2026";"0600";"26,2";"26,3";"26,1";"76,0";"76,0";"76,0";"21,6";"21,7";"21,5";"1008,4";"1008,4";"1008,2";"2,9";"77,0";"6,3";"";""
"10/01/2026";"0700";"26,0";"26,2";"26,0";"76,0";"76,0";"76,0";"21,5";"21,6";"21,5";"1008,9";"1008,9";"1008,3";"3,4";"92,0";"6,6";"";""
"10/01/2026";"0800";"25,5";"26,0";"25,5";"77,0";"77,0";"76,0";"21,3";"21,5";"21,3";"1009,0";"1009,1";"1008,8";"2,4";"106,0";"7,0";"";""
"10/01/2026";"0900";"25,5";"25,5";"25,2";"78,0";"79,0";"77,0";"21,5";"21,5";"21,1";"1009,3";"1009,3";"1009,0";"2,3";"86,0";"5,8";"38,50";""
"10/01/2026";"1000";"27,0";"27,0";"25,5";"75,0";"78,0";"75,0";"22,3";"22,4";"21,5";"1009,9";"1009,9";"1009,3";"4,1";"98,0";"8,0";"352,50";""
"10/01/2026";"1100";"28,8";"28,8";"27,0";"69,0";"75,0";"69,0";"22,5";"22,6";"22,0";"1010,0";"1010,1";"1009,8";"4,7";"101,0";"9,5";"1065,70";""
"10/01/2026";"1200";"29,7";"29,9";"28,0";"62,0";"69,0";"62,0";"21,7";"22,6";"21,5";"1010,0";"1010,2";"1010,0";"4,3";"111,0";"10,1";"1341,40";""
"10/01/2026";"1300";"31,1";"31,8";"29,4";"56,0";"62,0";"54,0";"21,3";"22,3";"20,8";"1009,4";"1010,0";"1009,4";"4,4";"84,0";"10,1";"1994,40";""
"10/01/2026";"1400";"32,3";"32,7";"30,9";"52,0";"56,0";"52,0";"21,2";"22,0";"20,6";"1008,8";"1009,4";"1008,8";"4,5";"75,0";"9,2";"2745,40";""
"10/01/2026";"1500";"32,8";"33,4";"31,7";"49,0";"53,0";"49,0";"20,8";"22,1";"20,3";"1008,0";"1008,8";"1008,0";"4,7";"60,0";"9,3";"2991,00";""
"10/01/2026";"1600";"32,5";"33,2";"31,5";"53,0";"53,0";"49,0";"21,6";"21,6";"20,3";"1007,2";"1008,0";"1007,1";"5,6";"49,0";"10,3";"2931,00";""
"10/01/2026";"1700";"31,2";"32,5";"30,6";"58,0";"58,0";"53,0";"21,9";"22,0";"20,7";"1006,5";"1007,2";"1006,5";"7,1";"49,0";"11,8";"2674,50";""
"10/01/2026";"1800";"31,1";"31,6";"30,4";"57,0";"58,0";"56,0";"21,6";"22,2";"20,9";"1006,3";"1006,5";"1006,1";"6,0";"48,0";"12,9";"2178,10";""
"10/01/2026";"1900";"30,2";"31,2";"30,2";"56,0";"57,0";"55,0";"20,5";"21,6";"20,5";"1006,4";"1006,4";"1006,2";"5,7";"49,0";"10,8";"1469,00";""
"10/01/2026";"2000";"29,0";"30,4";"29,0";"62,0";"62,0";"56,0";"21,0";"21,2";"20,4";"1006,9";"1007,0";"1006,4";"5,8";"47,0";"12,0";"730,20";""
"10/01/2026";"2100";"28,0";"29,1";"28,0";"66,0";"66,0";"62,0";"21,1";"21,2";"20,9";"1007,4";"1007,4";"1006,8";"4,9";"40,0";"10,5";"119,50";""
"10/01/2026";"2200";"27,8";"28,0";"27,8";"69,0";"69,0";"66,0";"21,5";"21,5";"21,1";"1007,8";"1007,8";"1007,3";"4,8";"47,0";"9,5";"";""
"10/01/2026";"2300";"27,6";"27,8";"27,5";"72,0";"72,0";"69,0";"22,1";"22,1";"21,5";"1008,4";"1008,4";"1007,7";"4,5";"59,0";"10,2";"";""
"11/01/2026";"0000";"27,3";"27,6";"27,3";"75,0";"75,0";"72,0";"22,4";"22,4";"22,1";"1008,9";"1009,0";"1008,4";"5,0";"65,0";"10,6";"";""
"11/01/2026";"0100";"27,1";"27,3";"27,1";"76,0";"76,0";"75,0";"22,4";"22,5";"22,4";"1009,2";"1009,2";"1008,9";"5,0";"64,0";"10,5";"";""
"11/01/2026";"0200";"27,0";"27,2";"26,9";"75,0";"76,0";"75,0";"22,2";"22,5";"22,2";"1008,9";"1009,3";"1008,9";"4,5";"70,0";"10,1";"";""
"11/01/2026";"0300";"26,8";"27,0";"26,8";"76,0";"76,0";"75,0";"22,1";"22,3";"22,1";"1008,5";"1008,9";"1008,5";"5,4";"79,0";"10,5";"";""
"11/01/2026";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"1000";"27,2";"27,2";"24,6";"79,0";"83,0";"79,0";"23,3";"23,4";"21,6";"1009,5";"1009,5";"1008,9";"3,0";"98,0";"5,7";"389,50";""
"11/01/2026";"1100";"28,6";"29,0";"27,1";"70,0";"79,0";"70,0";"22,7";"23,6";"22,6";"1010,2";"1010,2";"1009,5";"4,6";"90,0";"8,9";"1015,40";""
"11/01/2026";"1200";"30,5";"30,6";"28,6";"63,0";"70,0";"62,0";"22,8";"23,5";"22,1";"1010,3";"1010,5";"1010,1";"4,9";"90,0";"9,1";"1504,20";""
"11/01/2026";"1300";"32,1";"32,1";"30,4";"57,0";"63,0";"57,0";"22,6";"23,1";"21,9";"1010,2";"1010,4";"1010,2";"5,0";"76,0";"10,0";"2568,50";""
"11/01/2026";"1400";"32,5";"33,1";"31,3";"49,0";"57,0";"49,0";"20,6";"22,8";"20,4";"1009,6";"1010,2";"1009,5";"5,7";"68,0";"12,1";"2866,80";""
"11/01/2026";"1500";"33,4";"33,8";"32,2";"49,0";"51,0";"49,0";"21,1";"22,0";"20,6";"1008,8";"1009,6";"1008,8";"5,9";"52,0";"12,1";"2969,10";""
"11/01/2026";"1600";"33,4";"33,5";"31,9";"48,0";"52,0";"47,0";"21,0";"21,2";"19,8";"1008,1";"1008,9";"1008,1";"5,2";"51,0";"11,1";"2912,30";""
"11/01/2026";"1700";"32,4";"33,4";"31,8";"49,0";"49,0";"48,0";"20,3";"20,9";"19,7";"1007,4";"1008,1";"1007,3";"6,6";"42,0";"11,9";"2659,00";""
"11/01/2026";"1800";"32,0";"32,9";"31,6";"50,0";"51,0";"47,0";"20,3";"20,8";"19,8";"1006,7";"1007,4";"1006,7";"5,8";"55,0";"11,9";"2154,60";""
"11/01/2026";"1900";"30,5";"32,2";"30,4";"55,0";"55,0";"50,0";"20,3";"21,0";"19,8";"1006,8";"1006,8";"1006,6";"6,0";"40,0";"11,0";"1457,40";""
"11/01/2026";"2000";"29,4";"30,6";"29,4";"62,0";"62,0";"54,0";"21,3";"21,3";"20,2";"1007,3";"1007,3";"1006,8";"5,5";"53,0";"11,0";"730,50";""
"11/01/2026";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/01/2026";"2200";"27,8";"28,1";"27,7";"70,0";"71,0";"68,0";"21,9";"22,0";"21,7";"1008,0";"1008,0";"1007,5";"4,1";"47,0";"9,7";"";""
"11/01/2026";"2300";"27,9";"28,1";"27,7";"70,0";"70,0";"68,0";"21,8";"21,9";"21,6";"1008,4";"1008,4";"1007,9";"4,8";"62,0";"9,7";"";""
"12/01/2026";"0000";"27,6";"27,9";"27,6";"73,0";"73,0";"70,0";"22,4";"22,5";"21,8";"1009,1";"1009,1";"1008,4";"5,0";"57,0";"10,2";"";""
"12/01/2026";"0100";"27,7";"27,7";"27,6";"73,0";"74,0";"73,0";"22,3";"22,6";"22,3";"1009,1";"1009,2";"1009,0";"5,7";"76,0";"9,9";"";""
"12/01/2026";"0200";"27,2";"27,7";"27,2";"69,0";"73,0";"69,0";"21,0";"22,3";"21,0";"1009,1";"1009,2";"1009,0";"4,7";"81,0";"10,7";"";""
"12/01/2026";"0300";"26,6";"27,2";"26,6";"69,0";"69,0";"68,0";"20,4";"21,0";"20,4";"1008,8";"1009,1";"1008,8";"3,6";"86,0";"8,5";"";""
"12/01/2026";"0400";"26,1";"26,6";"26,1";"71,0";"71,0";"69,0";"20,4";"20,4";"20,3";"1008,5";"1008,8";"1008,5";"2,9";"85,0";"6,4";"";""
"12/01/2026";"0500";"25,6";"26,1";"25,6";"74,0";"74,0";"71,0";"20,6";"20,7";"20,4";"1008,1";"1008,5";"1008,1";"2,2";"94,0";"4,8";"";""
"12/01/2026";"0600";"25,9";"25,9";"25,6";"75,0";"75,0";"74,0";"21,1";"21,1";"20,6";"1008,2";"1008,3";"1008,1";"2,0";"103,0";"4,7";"";""
"12/01/2026";"0700";"25,9";"26,0";"25,9";"75,0";"75,0";"75,0";"21,1";"21,2";"21,1";"1008,0";"1008,2";"1007,9";"1,2";"133,0";"4,6";"";""
"12/01/2026";"0800";"25,9";"26,3";"25,9";"74,0";"75,0";"74,0";"20,9";"21,3";"20,9";"1008,6";"1008,6";"1008,0";"1,8";"116,0";"5,3";"";""
"12/01/2026";"0900";"25,4";"25,9";"25,2";"76,0";"76,0";"74,0";"20,8";"20,9";"20,6";"1009,2";"1009,2";"1008,6";"1,3";"100,0";"3,3";"35,60";""
"12/01/2026";"1000";"27,4";"27,4";"25,4";"73,0";"76,0";"73,0";"22,1";"22,2";"20,9";"1009,5";"1009,5";"1009,2";"2,2";"120,0";"4,2";"356,10";""
"12/01/2026";"1100";"29,5";"29,7";"27,4";"64,0";"73,0";"64,0";"22,1";"22,8";"21,9";"1009,2";"1009,5";"1009,2";"4,5";"105,0";"8,7";"1033,70";""
"12/01/2026";"1200";"31,3";"31,3";"29,5";"57,0";"64,0";"57,0";"21,8";"22,5";"21,4";"1009,4";"1009,5";"1009,2";"4,3";"110,0";"9,6";"1875,70";""
"12/01/2026";"1300";"32,5";"33,0";"31,0";"51,0";"57,0";"50,0";"21,1";"22,1";"20,3";"1009,0";"1009,5";"1008,9";"3,9";"111,0";"10,4";"2230,00";""
"12/01/2026";"1400";"33,4";"34,1";"31,8";"45,0";"51,0";"44,0";"19,7";"21,1";"19,2";"1008,5";"1009,0";"1008,4";"3,9";"82,0";"9,1";"2106,10";""
"12/01/2026";"1500";"33,8";"34,2";"33,0";"47,0";"48,0";"45,0";"21,0";"21,5";"19,6";"1007,7";"1008,5";"1007,7";"4,7";"68,0";"9,1";"2864,40";""
"12/01/2026";"1600";"33,5";"34,4";"33,1";"48,0";"48,0";"46,0";"20,9";"21,3";"20,3";"1007,3";"1007,7";"1007,2";"5,3";"63,0";"9,6";"2840,50";""
"12/01/2026";"1700";"32,2";"34,0";"32,0";"52,0";"53,0";"47,0";"21,2";"21,8";"20,2";"1006,9";"1007,3";"1006,9";"5,9";"48,0";"10,9";"2520,50";""
"12/01/2026";"1800";"31,7";"32,8";"31,5";"56,0";"56,0";"52,0";"21,9";"22,4";"21,0";"1006,3";"1007,0";"1006,2";"6,3";"56,0";"11,8";"2046,50";""
"12/01/2026";"1900";"30,3";"32,3";"30,3";"61,0";"61,0";"56,0";"22,0";"22,5";"21,4";"1006,5";"1006,6";"1006,2";"7,0";"54,0";"11,8";"1380,50";""
"12/01/2026";"2000";"29,6";"31,0";"29,6";"65,0";"65,0";"60,0";"22,4";"22,6";"22,1";"1006,7";"1006,8";"1006,5";"4,9";"50,0";"12,4";"503,20";""
"12/01/2026";"2100";"28,6";"29,7";"28,6";"69,0";"69,0";"65,0";"22,2";"22,5";"22,1";"1007,3";"1007,3";"1006,7";"5,6";"53,0";"10,1";"77,00";""
"12/01/2026";"2200";"28,1";"28,6";"28,1";"73,0";"73,0";"69,0";"22,8";"22,8";"22,1";"1007,8";"1007,8";"1007,3";"5,7";"56,0";"11,2";"";""
"12/01/2026";"2300";"28,4";"28,4";"28,1";"74,0";"74,0";"73,0";"23,3";"23,3";"22,8";"1008,4";"1008,4";"1007,8";"5,0";"65,0";"10,7";"";""
"13/01/2026";"0000";"28,4";"28,5";"28,4";"74,0";"74,0";"73,0";"23,2";"23,4";"23,2";"1009,0";"1009,0";"1008,4";"5,7";"71,0";"11,5";"";""
"13/01/2026";"0100";"28,2";"28,4";"28,1";"71,0";"74,0";"71,0";"22,5";"23,2";"22,5";"1009,4";"1009,4";"1009,0";"5,3";"81,0";"11,3";"";""
